VFID,RA,DEC,vr,radius,radius_flag,objname,PGC,NSAIDV1,NSAIDV0,AGC,NEDname,HLflag,NSAV1flag,NSAV0flag,A100flag,VFID_V1,COflag,HAflag,HAobsflag,Z0MGSflag,Steerflag,unwiseflag,prefix
VFID3587,120.38436000000002,21.3800381,2104.5,10.644401550292969,True,PGC1648817,1648817,315603,64291,0,WISEA J080132.26+212247.9,True,True,True,False,VFID3590,False,False,False,False,True,True,VFID3587-WISEAJ080132.26+212247.9
VFID3588,120.495267,21.3720093,2088.3,13.61824893951416,True,SDSSJ080158.90+212219.1,3996043,315614,64293,0,SDSS J080158.89+212219.1,True,True,True,False,VFID3591,False,False,False,False,True,True,VFID3588-SDSSJ080158.89+212219.1
VFID3589,161.15242650000002,21.3715144,2767.0,11.915746688842773,True,SDSSJ104436.57+212217.3,4250145,511641,110715,739838,WISEA J104436.62+212217.6,True,True,True,True,VFID3592,False,False,False,False,True,True,VFID3589-WISEAJ104436.62+212217.6
VFID3590,209.3784015,21.3651613,2857.5,19.05992889404297,True,SDSSJ135730.82+212154.5,4394075,563409,122605,0,WISEA J135730.81+212154.5,True,True,True,False,VFID3593,False,False,False,False,True,True,VFID3590-WISEAJ135730.81+212154.5
VFID3591,160.2899445,21.3618953,932.0,11.14605712890625,True,PGC031819,31819,654442,158628,0,MRK 0724,True,True,True,False,VFID3594,False,False,False,False,True,True,VFID3591-MRK0724
VFID3592,137.232507,21.3602078,2703.0,15.59988021850586,True,PGC2806898,2806898,623092,0,0,LSBC D564-04,True,True,False,False,VFID3595,False,False,False,False,True,True,VFID3592-LSBCD564-04
VFID3593,123.5592448,21.3553435,3233.3,30.0,False,SDSSJ081413.95+212135.3,4084046,0,0,0,2MASXi J0814139+212134,True,False,False,False,VFID3596,False,False,False,True,True,True,VFID3593-2MASXiJ0814139+212134
VFID3594,217.1728395,21.340116,1133.8,33.275245666503906,True,UGC09282,51711,569622,123744,9282,UGC 09282,True,True,True,True,VFID3597,False,False,False,True,True,True,VFID3594-UGC09282
VFID3595,247.36293600000002,21.3366323,2988.6,30.698789596557617,True,UGC10413,58336,337105,68462,0,UGC 10413,True,True,True,False,VFID3598,True,False,True,True,True,False,VFID3595-UGC10413
VFID3596,217.0099275,21.3033422,1148.0,46.251014709472656,True,UGC09274,51655,0,0,9274,UGC 09274,True,False,False,True,VFID3599,False,False,False,True,True,True,VFID3596-UGC09274
VFID3597,154.7562315,21.2837158,1080.4,16.410478591918945,True,PGC030133,30133,500964,108558,200255,LSBC F567-01,True,True,True,True,VFID3600,False,False,False,False,True,True,VFID3597-LSBCF567-01
VFID3598,267.5479725,21.2654257,3221.7,13.712645530700684,True,PGC1646422,1646422,0,0,0,PGC1 1646422 NED001,True,False,False,False,VFID3601,False,False,False,False,True,False,VFID3598-PGC11646422NED001
VFID3599,124.95078300000002,21.235828,1958.2,9.486832618713379,True,PGC1645749,1645749,622450,134996,0,WISEA J081948.27+211409.7,True,True,True,False,VFID3602,False,False,False,False,True,True,VFID3599-WISEAJ081948.27+211409.7
VFID3600,196.734219,21.2283983,2664.5,9.956833839416504,True,PGC1645574,1645574,548096,119230,742747,WISEA J130656.23+211342.5,True,True,True,True,VFID3603,False,True,True,False,True,True,VFID3600-WISEAJ130656.23+211342.5
VFID3601,167.71732649999998,21.2039687,1233.0,9.508702278137207,True,SDSSJ111052.19+211214.0,4268034,0,0,219653,WISEA J111052.13+211215.5,True,False,False,True,VFID3604,False,False,False,False,True,True,VFID3601-WISEAJ111052.13+211215.5
VFID3602,134.9232045,21.1991466,3096.4,21.33640480041504,True,SDSSJ085941.54+211156.9,4560303,490325,105688,0,WISEA J085941.52+211156.5,True,True,True,False,VFID3605,False,False,False,False,True,True,VFID3602-WISEAJ085941.52+211156.5
VFID3603,154.8689985,21.1901366,1389.0,15.001035690307617,True,SDSSJ101928.56+211124.6,4577702,500962,108557,0,SDSS J101928.56+211124.6,True,True,True,False,VFID3606,False,False,False,False,True,True,VFID3603-SDSSJ101928.56+211124.6
VFID3604,162.481668,21.1883325,1203.0,9.761725425720215,True,AGC208737,5807909,0,0,208737,GALEXASC J104955.70+211119.7,True,False,False,True,VFID3607,False,False,False,False,True,True,VFID3604-GALEXASCJ104955.70+211119.7
VFID3605,124.36692000000001,21.181101,2126.0,12.738587379455566,True,PGC023236,23236,622421,134964,0,CGCG 119-030,True,True,True,False,VFID3608,False,True,True,False,True,True,VFID3605-CGCG119-030
VFID3606,206.6170965,21.1660709,919.2,12.767951965332031,True,PGC048822,48822,562939,122492,743360,KUG 1344+214,True,True,True,True,VFID3609,False,False,False,False,True,True,VFID3606-KUG1344+214
VFID3607,124.35580200000001,21.1634721,2165.7,23.180418014526367,True,PGC023231,23231,647325,84116,0,CGCG 119-028,True,True,True,False,VFID3610,False,True,True,True,True,True,VFID3607-CGCG119-028
VFID3608,186.09235800000002,21.1599929,949.9,21.9847354888916,True,UGC07485,40356,542941,118520,7485,UGC 07485,True,True,True,True,VFID3611,False,False,False,False,True,True,VFID3608-UGC07485
VFID3609,134.9747745,21.1514599,3095.2,17.952348709106445,True,PGC1643906,1643906,489762,156978,0,2MASX J08595397+2109055,True,True,True,False,VFID3612,False,False,False,False,True,True,VFID3609-2MASXJ08595397+2109055
VFID3610,278.513577,21.1316744,3061.0,19.86649513244629,True,PGC166546,166546,634762,148437,0,2MFGC 14475,True,True,True,False,VFID3613,False,False,False,True,True,True,VFID3610-2MFGC14475
VFID3611,251.8606125,21.1257028,2586.5,19.86649513244629,True,UGC10549,58989,687128,167089,0,UGC 10549,True,True,True,False,VFID3614,False,False,False,False,True,True,VFID3611-UGC10549
VFID3612,154.14223950000002,21.1230192,1287.8,43.16395568847656,True,NGC3177,30010,500585,108436,5544,NGC 3177,True,True,True,True,VFID3615,False,False,False,True,True,True,VFID3612-NGC3177
VFID3613,243.81723355028714,21.09339990626244,1478.024658203125,10.747762680053711,True,,-1000,0,146852,0,WISEA J161516.13+210536.1,False,False,True,False,VFID3616,False,False,False,False,True,False,VFID3613-WISEAJ161516.13+210536.1
VFID3614,163.1055675,21.0914468,1256.0,11.458328247070312,True,PGC1642581,1642581,513813,111328,740216,SDSS J105225.33+210529.1,True,True,True,True,VFID3617,False,False,False,False,True,True,VFID3614-SDSSJ105225.33+210529.1
VFID3615,273.41029649999996,21.0902407,3139.1,34.44460678100586,True,NGC6586,61600,0,0,0,NGC 6586,True,False,False,False,VFID3618,False,False,False,True,True,False,VFID3615-NGC6586
VFID3616,149.56757549999998,21.0889526,650.8,25.3000431060791,True,SDSSJ095816.17+210520.4,4563582,0,0,718245,SDSS J095816.17+210520.4,True,False,False,True,VFID3619,False,False,False,False,True,True,VFID3616-SDSSJ095816.17+210520.4
VFID3617,251.79448349999998,21.0873692,2727.7,10.118618965148926,True,PGC1642468,1642468,311513,63276,0,WISEA J164710.62+210515.1,True,True,True,False,VFID3620,False,False,False,False,True,True,VFID3617-WISEAJ164710.62+210515.1
VFID3618,197.142888,21.0498927,2622.4,33.89387893676758,True,IC0851,45552,544647,118647,8219,IC 0851,True,True,True,True,VFID3621,True,True,True,True,True,True,VFID3618-IC0851
VFID3619,156.05452499999998,21.0497102,1237.0,33.660552978515625,True,UGC05629,30493,500877,108523,5629,UGC 05629,True,True,True,True,VFID3622,False,False,False,False,True,True,VFID3619-UGC05629
VFID3620,118.438689,21.0493971,2137.3,25.068090438842773,True,PGC022100,22100,315523,64280,0,CGCG 118-019,True,True,True,False,VFID3623,True,True,True,True,True,True,VFID3620-CGCG118-019
VFID3621,214.713072,21.044351,2562.2,7.381103038787842,True,SDSSJ141851.12+210239.7,4410978,568698,123635,0,WISEA J141851.13+210239.4,True,True,True,False,VFID3624,False,False,False,False,True,True,VFID3621-WISEAJ141851.13+210239.4
VFID3622,214.728789,21.0048087,2598.2,9.93393325805664,True,PGC1640681,1640681,568703,123636,744322,SDSS J141854.90+210017.2,True,True,True,True,VFID3625,False,False,False,False,True,True,VFID3622-SDSSJ141854.90+210017.2
VFID3623,136.9605945,20.9796861,2854.9,12.91579818725586,True,SDSSJ090750.54+205846.8,4190080,491037,105825,0,WISEA J090750.56+205846.9,True,True,True,False,VFID3626,False,False,False,False,True,True,VFID3623-WISEAJ090750.56+205846.9
VFID3624,276.315474,20.9130018,3203.0,30.138473510742188,True,PGC061855,61855,634747,148422,0,CGCG 114-006,True,True,True,False,VFID3627,False,False,False,True,True,True,VFID3624-CGCG114-006
VFID3625,200.1749625,20.9100431,2796.0,15.744223594665527,True,PGC1638595,1638595,548780,119335,742917,WISEA J132042.04+205436.1,True,True,True,True,VFID3628,False,False,False,False,True,True,VFID3625-WISEAJ132042.04+205436.1
VFID3626,181.512918,20.9033325,2996.0,19.38942527770996,True,AGC229376,5807998,0,0,229376,WISEA J120603.15+205414.2,True,False,False,True,VFID3629,False,False,False,False,True,True,VFID3626-WISEAJ120603.15+205414.2
VFID3627,207.6986565,20.8983287,869.3,12.975415229797363,True,PGC1638331,1638331,562879,122479,743503,SDSS J135047.68+205354.0,True,True,True,True,VFID3630,False,False,False,False,True,True,VFID3627-SDSSJ135047.68+205354.0
VFID3628,183.736224,20.8973257,938.8,29.115299224853516,True,PGC089681,89681,542517,118456,742125,KUG 1212+211,True,True,True,True,VFID3631,False,False,False,False,True,True,VFID3628-KUG1212+211
VFID3629,161.231667,20.8677778,1219.0,13.095475196838379,True,PGC2806914,2806914,625182,137957,202149,LSBC D568-02,True,True,True,True,VFID3632,False,False,False,False,True,True,VFID3629-LSBCD568-02
VFID3630,170.5672155,20.8659271,810.6,40.0,True,PGC2806917,2806917,626407,139270,212960,LSBC D570-07,True,True,True,True,VFID3633,False,False,False,False,True,True,VFID3630-LSBCD570-07
VFID3631,245.3483895,20.8658293,3102.8,27.804895401000977,True,PGC086663,86663,686724,166879,0,LSBC D584-05,True,True,True,False,VFID3634,False,False,False,True,True,True,VFID3631-LSBCD584-05
VFID3632,250.65567,20.8526968,2821.3,14.325878143310547,True,SDSSJ164237.33+205110.1,4007178,633574,147216,0,WISEA J164237.33+205110.9,True,True,True,False,VFID3635,False,False,False,False,True,True,VFID3632-WISEAJ164237.33+205110.9
VFID3633,233.829516,20.8423914,3027.5,27.933237075805664,True,UGC09917,55518,464094,97459,0,UGC 09917,True,True,True,False,VFID3636,False,False,False,True,True,True,VFID3633-UGC09917
VFID3634,191.3775825,20.8159793,2592.1,19.325077056884766,True,IC3740,42995,543678,118608,220995,IC 3740,True,True,True,True,VFID3637,False,False,False,True,True,True,VFID3634-IC3740
VFID3635,267.295917,20.8043611,3200.0,32.44301986694336,True,NGC6458,60911,0,0,0,NGC 6458,True,False,False,False,VFID3638,False,False,False,True,True,False,VFID3635-NGC6458
VFID3636,157.4737965,20.8015316,2905.5,21.633224487304688,True,PGC086623,86623,503748,109239,739491,LSBC F568-07,True,True,True,True,VFID3639,False,False,False,False,True,True,VFID3636-LSBCF568-07
VFID3637,234.252195,20.7957387,1718.2,32.592769622802734,True,PGC086658,86658,632756,146278,0,PGC1 0086658 NED001,True,True,True,False,VFID3640,False,False,False,False,True,False,VFID3637-PGC10086658NED001
VFID3638,148.521696,20.7796128,2060.1,8.914998054504395,True,SDSSJ095405.21+204646.5,4217123,500284,108365,739108,WISEA J095405.22+204646.6,True,True,True,True,VFID3641,False,False,False,False,True,True,VFID3638-WISEAJ095405.22+204646.6
VFID3639,263.399544,20.7675766,3225.4,36.823177337646484,True,UGC10899,60498,0,0,0,UGC 10899,True,False,False,False,VFID3642,False,False,False,True,True,False,VFID3639-UGC10899
VFID3640,232.443084,20.7517079,1989.5,18.202089309692383,True,PGC1635103,1635103,464204,97497,0,SDSS J152946.32+204505.6,True,True,True,False,VFID3643,False,False,False,True,True,True,VFID3640-SDSSJ152946.32+204505.6
VFID3641,137.334513,20.6973377,3028.4,30.84048843383789,True,UGC04809,25780,648183,157067,0,UGC 04809,True,True,True,False,VFID3644,False,False,False,True,True,True,VFID3641-UGC04809
VFID3642,125.9206935,20.6967699,1930.8,18.98339080810547,True,SDSSJ082341.01+204148.5,4084962,622516,135069,0,WISEA J082340.99+204148.5,True,True,True,False,VFID3645,False,False,False,False,True,True,VFID3642-WISEAJ082340.99+204148.5
VFID3643,169.916253,20.6922217,1216.0,8.704519271850586,True,AGC219658,5807928,0,0,219658,GALEXASC J111939.92+204135.5,True,False,False,True,VFID3646,False,False,False,False,True,True,VFID3643-GALEXASCJ111939.92+204135.5
VFID3644,197.5766205,20.6882577,3019.5,28.43329429626465,True,SDSSJ131018.31+204117.8,5064950,544717,118653,742792,WISEA J131018.45+204117.3,True,True,True,True,VFID3647,False,False,False,False,True,True,VFID3644-WISEAJ131018.45+204117.3
VFID3645,239.364603,20.6663513,2267.5,24.384916305541992,True,PGC086657,86657,686032,166532,0,LSBC D584-04,True,True,True,False,VFID3648,False,False,False,False,True,True,VFID3645-LSBCD584-04
VFID3646,123.00382800000001,20.6607052,3157.9,8.074604034423828,True,PGC1633037,1633037,405606,84033,0,WISEA J081200.88+203938.2,True,True,True,False,VFID3649,False,False,False,False,True,True,VFID3646-WISEAJ081200.88+203938.2
VFID3647,246.4891601536358,20.65951554173569,1986.377197265625,27.758880615234375,True,,-1000,633366,146977,0,LSBC F585-V01,False,True,True,False,VFID3650,False,False,False,False,True,True,VFID3647-LSBCF585-V01
VFID3648,183.8103765,20.6587139,854.7,121.65255737304688,True,NGC4204,39179,542544,118460,7261,NGC 4204,True,True,True,True,VFID3651,False,False,False,True,True,True,VFID3648-NGC4204
VFID3649,209.1373785,20.6462057,2868.4,15.035616874694824,True,SDSSJ135633.00+203846.3,4393252,562780,122462,743703,SDSS J135633.00+203846.3,True,True,True,True,VFID3652,False,False,False,False,True,True,VFID3649-SDSSJ135633.00+203846.3
VFID3650,163.52385900000002,20.6444393,1299.9,31.777612686157227,True,UGC06018,32732,656204,158956,6018,UGC 06018,True,True,True,True,VFID3653,False,False,False,False,True,True,VFID3650-UGC06018
VFID3651,252.71265150000002,20.637187,2688.6,8.205805778503418,True,SDSSJ165050.89+203812.8,3572641,311215,63200,0,2MASS J16505097+2038138,True,True,True,False,VFID3654,False,False,False,False,True,True,VFID3651-2MASSJ16505097+2038138
VFID3652,166.35403499999998,20.6007581,2584.6,8.074604034423828,True,PGC1631631,1631631,515131,111616,740533,WISEA J110524.97+203602.5,True,True,True,True,VFID3655,False,False,False,False,True,True,VFID3652-WISEAJ110524.97+203602.5
VFID3653,182.689815,20.5929281,2528.1,15.0,False,SDSSJ121045.55+203534.5,6753535,0,0,0,WISEA J121045.64+203532.3,True,False,False,False,VFID3656,False,False,False,False,True,True,VFID3653-WISEAJ121045.64+203532.3
VFID3654,172.31371950000002,20.5831937,1408.6,28.25668716430664,True,IC0700,35382,626639,139515,6487,IC 0700,True,True,True,True,VFID3657,False,False,False,True,True,True,VFID3654-IC0700
VFID3655,137.268111,20.5810513,2989.0,26.06881332397461,True,PGC025750,25750,602407,135701,0,MCG +04-22-018,True,True,True,False,VFID3658,False,False,False,False,True,True,VFID3655-MCG+04-22-018
VFID3656,187.36744199999998,20.5635671,1126.0,23.199146270751953,True,SDSSJ122928.18+203348.8,5065020,543159,118557,0,SDSS J122928.17+203348.7,True,True,True,False,VFID3659,False,False,False,False,True,True,VFID3656-SDSSJ122928.17+203348.7
VFID3657,236.43544500000002,20.5604397,2089.6,36.06793212890625,True,UGC10020,55973,466356,98104,0,UGC 10020,True,True,True,False,VFID3660,False,False,False,True,True,True,VFID3657-UGC10020
VFID3658,244.5566235,20.5289696,2840.4,10.259383201599121,True,SDSSJ161813.55+203144.4,4558940,398332,82250,0,SDSS J161813.54+203144.4,True,True,True,False,VFID3661,False,False,False,False,True,True,VFID3658-SDSSJ161813.54+203144.4
VFID3659,143.3070765,20.5153646,716.8,11.043869018554688,True,PGC2806909,2806909,0,0,0,WISEA J093313.66+203054.2,True,False,False,False,VFID3662,False,False,False,False,True,True,VFID3659-WISEAJ093313.66+203054.2
